index,customer_id,gender,region,city,account_status,closed_date,last_login_at,total_marketings,total_mi_opened,total_mi_clicked,total_mi_converted,total_orders,count_order_completed,avg_order_amount,total_payments,count_payment_failed,avg_payment_amount,total_tickets,avg_ticket_resolution,avg_csat_score,count_null_csat_score,total_usages,avg_session_duration,total_subscriptions,current_auto_renew,current_sub_plan,current_sub_status,age,customer_tenure
160,161,M,Mien Nam,Ho Chi Minh,Active,,2026-07-25 04:33:00,2.0,1.0,0.0,0.0,5.0,5.0,4.5144e+06,3.0,0.0,5.9776665e+06,,,,,,,1.0,True,Free,Active,19.9,2.1
161,162,F,Mien Bac,Hai Phong,Active,,2026-07-08 03:18:00,4.0,0.0,0.0,0.0,3.0,1.0,1.363e+06,3.0,1.0,662333.3,,,,,,,2.0,True,Premium,Active,37.4,0.3
162,163,F,Mien Bac,Hai Phong,Active,,2026-07-14 11:36:00,2.0,1.0,1.0,0.0,2.0,2.0,2.911e+06,3.0,0.0,1.0363333e+06,,,,,,,1.0,True,Plus,Active,22.4,1.8
163,164,F,Mien Trung,Hue,Active,,2026-07-05 07:54:00,3.0,1.0,0.0,0.0,6.0,4.0,1.6911666e+06,6.0,0.0,1.9661666e+06,,,,,,,1.0,True,Free,Active,24.6,1.9
164,165,F,Mien Trung,Nha Trang,Active,,2026-07-17 21:19:00,,,,,1.0,1.0,3.873e+06,3.0,0.0,1.457e+06,,,,,,,1.0,True,Premium,Active,60.5,1.4
165,166,M,Mien Nam,Bien Hoa,Active,,2026-07-22 04:01:00,2.0,2.0,0.0,0.0,5.0,5.0,1.9232e+06,4.0,1.0,2.0495e+06,,,,,,,1.0,True,Free,Active,19.3,2.1
166,167,F,Mien Trung,Nha Trang,Active,,2026-07-29 05:49:00,,,,,,,,2.0,0.0,249000.0,1.0,3.0,4.0,0.0,,,1.0,True,Premium,Active,24.4,2.4
167,168,F,Mien Nam,Bien Hoa,Active,,2026-07-06 13:25:00,3.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,24.2,2.1
170,171,M,Mien Nam,Bien Hoa,Active,,2026-07-28 18:36:00,4.0,3.0,2.0,1.0,2.0,2.0,7.248e+06,3.0,0.0,2.582e+06,1.0,0.7,3.0,0.0,,,1.0,True,Plus,Active,25.4,0.9
171,172,M,Mien Bac,Nam Dinh,Active,,2026-07-27 16:35:00,3.0,3.0,0.0,0.0,1.0,1.0,1.983e+06,3.0,0.0,727000.0,,,,,,,1.0,True,Free,Active,30.7,1.5
172,173,F,Mien Nam,Vung Tau,Closed,2026-05-31,2026-05-26 18:13:00,2.0,2.0,2.0,0.0,5.0,5.0,993200.0,4.0,1.0,1.06e+06,,,,,13.0,734.1538461538462,1.0,False,Free,Cancelled,52.1,0.7
173,174,M,Mien Trung,Vinh,Active,,2026-07-13 03:09:00,1.0,0.0,0.0,0.0,3.0,1.0,530000.0,5.0,1.0,357600.0,1.0,8.8,2.0,0.0,,,1.0,True,Plus,Active,18.2,1.9
174,175,F,Mien Nam,Ho Chi Minh,Active,,2026-07-06 21:56:00,2.0,1.0,0.0,0.0,4.0,2.0,343500.0,3.0,1.0,372000.0,,,,,,,1.0,True,Free,Active,37.2,1.0
176,177,F,Mien Trung,Nha Trang,Active,,2026-07-25 10:49:00,1.0,0.0,0.0,0.0,1.0,1.0,1.808e+06,1.0,0.0,1.808e+06,,,,,,,1.0,True,Free,Active,41.0,1.9
179,180,M,Mien Bac,Ha Noi,Active,,2026-07-29 18:41:00,2.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,64.2,2.3
180,181,M,Mien Trung,Quy Nhon,Closed,2025-10-30,2025-10-22 13:01:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,22.8,1.5
181,182,F,Mien Bac,Hai Phong,Active,,2026-07-19 20:43:00,,,,,,,,,,,1.0,10.1,3.0,0.0,,,1.0,True,Free,Active,23.2,1.8
183,184,M,Mien Nam,Ho Chi Minh,Active,,2026-07-27 07:28:00,3.0,3.0,1.0,0.0,6.0,6.0,2.3783332e+06,5.0,1.0,2.71e+06,,,,,,,1.0,True,Free,Active,40.1,1.2
184,185,F,Mien Nam,Vung Tau,Active,,2025-10-09 08:09:00,4.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,63.5,0.3
185,186,M,Mien Trung,Vinh,Active,,2026-07-24 02:37:00,6.0,2.0,0.0,0.0,,,,1.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,23.9,0.1
186,187,F,Mien Bac,Quang Ninh,Active,,2026-07-23 11:07:00,1.0,0.0,0.0,0.0,2.0,2.0,1.355e+06,1.0,0.0,1.355e+06,,,,,,,1.0,True,Free,Active,32.2,1.6
187,188,F,Mien Bac,Hai Phong,Active,,2025-12-01 19:31:00,5.0,1.0,1.0,0.0,,,,,,,,,,,4.0,1280.25,1.0,False,Free,Expired,40.4,0.4
188,189,F,Mien Trung,Vinh,Active,,2025-04-25 14:18:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,58.7,1.6
189,190,M,Mien Bac,Nam Dinh,Active,,2026-07-03 12:27:00,1.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,1.0,2.5,4.0,0.0,,,1.0,True,Plus,Active,35.4,1.2
191,192,M,Mien Bac,Bac Ninh,Active,,2024-12-15 21:17:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,44.9,1.4
192,193,M,Mien Bac,Ha Noi,Active,,2026-07-18 00:18:00,3.0,1.0,1.0,0.0,2.0,2.0,4.116e+06,2.0,0.0,2.1825e+06,,,,,,,1.0,True,Plus,Active,56.0,0.2
193,194,M,Mien Nam,Vung Tau,Active,,2025-03-02 06:55:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34.7,1.3
194,195,M,Mien Bac,Ha Noi,Active,,2026-07-29 19:39:00,,,,,6.0,6.0,415000.0,6.0,0.0,394333.34,,,,,,,1.0,True,Premium,Active,39.4,2.1
195,196,M,Mien Bac,Hai Phong,Active,,2026-03-24 19:49:00,1.0,1.0,0.0,0.0,4.0,4.0,1.1625e+06,2.0,0.0,1.1625e+06,,,,,31.0,934.0967741935484,1.0,False,Free,Expired,45.1,1.7
196,197,M,Mien Nam,Long Xuyen,Active,,2026-07-27 01:22:00,3.0,1.0,0.0,0.0,,,,,,,1.0,11.8,2.0,0.0,,,1.0,True,Free,Active,50.6,1.7
199,200,F,Mien Bac,Hai Phong,Active,,2026-07-22 01:09:00,,,,,1.0,1.0,2.022e+06,3.0,0.0,840000.0,,,,,,,1.0,True,Premium,Active,50.3,2.1
200,201,M,Mien Bac,Hai Phong,Active,,2026-07-29 21:53:00,1.0,0.0,0.0,0.0,9.0,5.0,2.344111e+06,9.0,2.0,2.0577778e+06,,,,,,,1.0,True,Free,Active,41.0,0.8
201,202,M,Mien Trung,Nha Trang,Active,,2026-07-28 19:56:00,,,,,2.0,0.0,255000.0,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,29.5,1.2
202,203,M,Mien Trung,Vinh,Closed,2025-09-01,2025-08-26 23:38:00,4.0,2.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,35.6,0.6
203,204,M,Mien Trung,Quy Nhon,Active,,2024-11-16 10:37:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,48.2,1.6
204,205,F,Mien Trung,Nha Trang,Active,,2026-07-19 00:42:00,4.0,3.0,3.0,1.0,2.0,2.0,198000.0,1.0,0.0,198000.0,,,,,,,1.0,True,Free,Active,45.5,0.6
205,206,F,Mien Bac,Quang Ninh,Active,,2026-07-15 00:26:00,3.0,3.0,0.0,0.0,3.0,3.0,1.8896666e+06,4.0,0.0,961500.0,,,,,,,1.0,True,Free,Active,55.6,1.2
206,207,M,Mien Bac,Quang Ninh,Active,,2026-07-05 10:48:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,59.7,1.6
208,209,M,Mien Nam,Can Tho,Active,,2026-07-22 18:04:00,5.0,2.0,0.0,0.0,1.0,1.0,1.038e+06,3.0,0.0,512000.0,,,,,,,1.0,True,Plus,Active,44.1,0.6
209,210,M,Mien Nam,Can Tho,Active,,2026-07-27 16:29:00,,,,,2.0,2.0,1.2825e+06,2.0,0.0,1.2825e+06,1.0,4.6,5.0,0.0,,,1.0,True,Free,Active,22.9,2.3
210,211,F,Mien Nam,Can Tho,Active,,2025-03-28 01:50:00,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,47.6,1.7
212,213,M,Mien Nam,Can Tho,Active,,2026-07-05 14:22:00,3.0,1.0,1.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,19.9,0.8
213,214,M,Mien Trung,Da Nang,Active,,2026-07-27 04:30:00,4.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,38.3,1.4
214,215,M,Mien Trung,Da Nang,Active,,2026-07-03 03:35:00,3.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,29.9,0.9
215,216,F,Mien Nam,Vung Tau,Closed,2024-01-10,2024-01-02 07:40:00,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,40.8,2.3
217,218,M,Mien Nam,Long Xuyen,Active,,2026-07-23 14:01:00,4.0,0.0,0.0,0.0,,,,,,,1.0,2.6,3.0,0.0,,,1.0,True,Free,Active,36.1,0.6
218,219,F,Mien Trung,Vinh,Active,,2026-07-25 17:16:00,,,,,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,41.3,2.1
219,220,M,Mien Nam,Bien Hoa,Active,,2026-07-25 12:29:00,2.0,2.0,1.0,0.0,5.0,5.0,1.2944e+06,5.0,2.0,1.435e+06,,,,,,,1.0,True,Free,Active,41.1,2.3
221,222,M,Mien Bac,Ha Noi,Closed,2024-09-16,2024-09-09 18:13:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,23.6,2.0
222,223,F,Mien Nam,Long Xuyen,Active,,2026-07-27 17:12:00,3.0,0.0,0.0,0.0,7.0,7.0,1.263e+06,4.0,0.0,1.14275e+06,,,,,,,1.0,True,Free,Active,54.5,1.8
223,224,M,Mien Nam,Can Tho,Active,,2026-07-28 17:06:00,1.0,0.0,0.0,0.0,4.0,4.0,728250.0,3.0,0.0,668333.3,,,,,,,1.0,True,Free,Active,37.8,1.9
224,225,M,Mien Nam,Bien Hoa,Active,,2026-07-21 16:09:00,6.0,3.0,2.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,63.8,1.6
225,226,M,Mien Bac,Bac Ninh,Active,,2026-07-23 22:00:00,3.0,0.0,0.0,0.0,5.0,3.0,1.283e+06,6.0,1.0,914333.3,,,,,,,1.0,True,Premium,Active,29.0,1.8
226,227,F,Mien Trung,Da Nang,Active,,2026-07-29 13:29:00,5.0,4.0,0.0,0.0,3.0,3.0,1.4623334e+06,4.0,0.0,1.0965e+06,,,,,,,1.0,True,Premium,Active,34.6,0.4
227,228,M,Mien Nam,Ho Chi Minh,Active,,2026-07-27 13:46:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,26.8,2.0
228,229,M,Mien Bac,Hai Phong,Active,,2025-10-20 20:12:00,5.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,27.6,0.7
230,231,F,Mien Trung,Hue,Active,,2026-07-26 20:49:00,,,,,3.0,3.0,2.102e+06,5.0,1.0,1.902e+06,1.0,32.8,5.0,0.0,,,1.0,True,Plus,Active,62.0,2.1
231,232,M,Mien Bac,Ha Noi,Active,,2026-07-08 04:22:00,5.0,2.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,41.5,0.9
232,233,M,Mien Bac,Bac Ninh,Active,,2026-07-21 04:41:00,6.0,3.0,1.0,1.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,29.4,0.7
233,234,F,Mien Bac,Nam Dinh,Active,,2026-06-10 04:30:00,3.0,0.0,0.0,0.0,1.0,1.0,424000.0,1.0,0.0,424000.0,1.0,17.5,5.0,0.0,,,1.0,True,Free,Active,64.3,1.2
234,235,M,Mien Trung,Hue,Active,,2026-07-18 04:49:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,24.0,1.9
237,238,F,Mien Bac,Nam Dinh,Active,,2026-06-20 21:28:00,2.0,1.0,0.0,0.0,2.0,2.0,1.15e+06,1.0,0.0,1.15e+06,,,,,,,1.0,True,Free,Active,39.5,1.7
238,239,F,Mien Bac,Hai Phong,Active,,2026-07-20 00:40:00,2.0,1.0,0.0,0.0,5.0,5.0,1.6212e+06,6.0,1.0,1.24e+06,,,,,,,1.0,True,Free,Active,21.2,0.5
239,240,F,Mien Trung,Hue,Active,,2026-05-29 01:38:00,2.0,0.0,0.0,0.0,1.0,0.0,1.951e+06,3.0,1.0,1.951e+06,,,,,,,1.0,True,Free,Active,35.2,0.6
240,241,M,Mien Nam,Long Xuyen,Active,,2026-07-26 00:49:00,1.0,1.0,0.0,0.0,2.0,2.0,6.973e+06,1.0,0.0,6.973e+06,,,,,,,1.0,True,Free,Active,40.4,2.1
243,244,M,Mien Trung,Vinh,Active,,2026-07-29 05:46:00,,,,,,,,1.0,0.0,99000.0,,,,,,,1.0,True,Premium,Active,31.6,0.1
244,245,M,Mien Trung,Nha Trang,Active,,2026-07-28 02:44:00,3.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,18.6,1.7
245,246,M,Mien Bac,Hai Phong,Active,,2026-07-25 08:45:00,2.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,55.1,0.3
246,247,M,Mien Trung,Nha Trang,Active,,2026-07-29 15:32:00,2.0,2.0,1.0,0.0,7.0,5.0,1.2681429e+06,6.0,0.0,1.259e+06,1.0,14.4,,1.0,,,1.0,True,Free,Active,57.0,1.3
247,248,F,Mien Bac,Nam Dinh,Active,,2026-05-09 03:34:00,6.0,3.0,0.0,0.0,,,,,,,,,,,19.0,796.7368421052631,1.0,False,Plus,Cancelled,57.2,0.1
248,249,M,Mien Bac,Ha Noi,Active,,2026-06-28 19:04:00,3.0,3.0,1.0,0.0,1.0,1.0,1.526e+06,1.0,0.0,1.526e+06,,,,,,,2.0,False,Plus,Expired,40.0,1.0
249,250,M,Mien Trung,Da Nang,Active,,2026-07-20 19:26:00,11.0,6.0,3.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,53.2,0.4
251,252,M,Mien Nam,Ho Chi Minh,Active,,2026-07-22 08:03:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,52.2,0.0
252,253,M,Mien Trung,Da Nang,Closed,2026-03-08,2026-03-01 04:49:00,4.0,1.0,0.0,0.0,4.0,4.0,1.239e+06,2.0,0.0,1.239e+06,,,,,29.0,791.1034482758621,1.0,False,Free,Cancelled,39.8,0.9
253,254,M,Mien Nam,Vung Tau,Active,,2026-07-24 04:15:00,2.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,46.8,2.3
254,255,M,Mien Nam,Can Tho,Active,,2026-07-28 14:44:00,3.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,51.3,0.2
255,256,M,Mien Trung,Quy Nhon,Active,,2026-07-16 06:48:00,1.0,0.0,0.0,0.0,11.0,10.0,1.623e+06,11.0,1.0,1.5184545e+06,2.0,2.6,4.0,0.0,,,1.0,True,Free,Active,63.3,1.8
256,257,M,Mien Trung,Da Nang,Active,,2026-07-11 03:49:00,1.0,1.0,0.0,0.0,,,,2.0,0.0,249000.0,1.0,5.8,5.0,0.0,,,1.0,True,Premium,Active,55.4,2.2
257,258,F,Mien Trung,Hue,Active,,2026-07-28 16:54:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,35.3,1.3
258,259,F,Mien Bac,Nam Dinh,Active,,2026-07-29 09:19:00,4.0,3.0,0.0,0.0,4.0,4.0,1.89e+06,2.0,0.0,1.89e+06,,,,,,,1.0,True,Free,Active,52.0,0.2
259,260,F,Mien Bac,Nam Dinh,Active,,2026-07-10 15:38:00,2.0,1.0,1.0,0.0,2.0,0.0,589000.0,2.0,0.0,589000.0,1.0,2.2,,1.0,,,1.0,True,Free,Active,45.9,1.0
260,261,F,Mien Nam,Ho Chi Minh,Active,,2026-07-23 09:12:00,4.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,23.2,1.2
261,262,F,Mien Trung,Da Nang,Active,,2026-07-26 14:56:00,1.0,1.0,1.0,0.0,2.0,0.0,320000.0,3.0,0.0,172666.67,,,,,,,1.0,True,Plus,Active,46.2,1.0
263,264,M,Mien Trung,Quy Nhon,Active,,2026-07-27 00:41:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0,True,Free,Active,32.7,0.1
264,265,F,Mien Nam,Vung Tau,Active,,2026-07-29 09:09:00,1.0,0.0,0.0,0.0,2.0,2.0,1.237e+06,3.0,0.0,478333.34,1.0,6.0,5.0,0.0,,,1.0,True,Plus,Active,21.4,0.9
265,266,M,Mien Nam,Can Tho,Active,,2026-07-01 17:31:00,3.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,46.0,1.6
266,267,M,Mien Bac,Nam Dinh,Active,,2026-07-28 01:14:00,,,,,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,57.3,2.2
267,268,M,Mien Bac,Hai Phong,Active,,2026-07-25 18:47:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,58.7,2.1
268,269,M,Mien Nam,Can Tho,Active,,2026-07-29 23:03:00,5.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,24.4,1.1
269,270,M,Mien Bac,Bac Ninh,Active,,2026-07-29 16:21:00,2.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,35.9,0.2
271,272,M,Mien Trung,Da Nang,Active,,2026-07-24 19:04:00,6.0,3.0,2.0,0.0,1.0,1.0,195000.0,1.0,0.0,195000.0,,,,,,,1.0,True,Free,Active,32.7,0.2
272,273,F,Mien Trung,Da Nang,Active,,2026-07-27 22:55:00,,,,,3.0,3.0,2.2913332e+06,4.0,0.0,1.45075e+06,,,,,,,1.0,True,Premium,Active,40.3,0.9
273,274,M,Mien Nam,Can Tho,Active,,2026-07-28 16:55:00,1.0,0.0,0.0,0.0,1.0,0.0,461000.0,2.0,0.0,461000.0,1.0,5.6,,1.0,,,1.0,True,Free,Active,39.4,0.8
274,275,M,Mien Bac,Quang Ninh,Active,,2026-07-25 20:19:00,7.0,3.0,1.0,0.0,4.0,4.0,815500.0,4.0,1.0,1.1555e+06,1.0,1.0,2.0,0.0,,,1.0,True,Free,Active,17.9,0.2
275,276,M,Mien Nam,Vung Tau,Active,,2026-07-25 21:04:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,37.4,1.5
276,277,M,Mien Bac,Ha Noi,Active,,2026-07-28 06:43:00,8.0,3.0,0.0,0.0,2.0,2.0,1.177e+06,3.0,0.0,458333.34,,,,,,,1.0,True,Plus,Active,52.9,0.2
277,278,F,Mien Trung,Quy Nhon,Active,,2026-07-18 08:08:00,3.0,0.0,0.0,0.0,1.0,1.0,1.85e+06,3.0,0.0,682666.7,,,,,,,1.0,True,Free,Active,33.8,0.2
279,280,M,Mien Trung,Vinh,Active,,2026-06-08 15:55:00,2.0,0.0,0.0,0.0,,,,,,,1.0,3.9,4.0,0.0,8.0,751.125,1.0,False,Premium,Cancelled,43.1,1.8
280,281,F,Mien Bac,Bac Ninh,Active,,2026-06-11 14:39:00,5.0,1.0,0.0,0.0,,,,,,,1.0,0.9,2.0,0.0,,,1.0,True,Free,Active,58.5,0.1
281,282,F,Mien Nam,Bien Hoa,Active,,2026-07-27 04:38:00,,,,,,,,3.0,0.0,1.0716666e+06,2.0,7.65,3.5,0.0,,,1.0,True,Plus,Active,24.4,2.4
284,285,F,Mien Trung,Da Nang,Closed,2024-08-24,2024-08-22 09:38:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38.1,1.8
285,286,F,Mien Trung,Nha Trang,Active,,2026-07-23 09:46:00,3.0,2.0,1.0,0.0,2.0,2.0,738000.0,3.0,0.0,412000.0,1.0,9.2,,1.0,,,2.0,True,Premium,Active,53.2,0.7
286,287,M,Mien Trung,Hue,Active,,2026-07-29 05:10:00,,,,,2.0,2.0,979000.0,1.0,0.0,979000.0,,,,,,,1.0,True,Free,Active,39.1,1.5
289,290,M,Mien Trung,Vinh,Active,,2026-07-07 11:28:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,38.4,1.0
290,291,M,Mien Nam,Vung Tau,Active,,2026-01-02 20:15:00,2.0,0.0,0.0,0.0,1.0,1.0,312000.0,1.0,0.0,312000.0,,,,,15.0,1019.3333333333334,1.0,False,Free,Expired,39.8,0.8
291,292,F,Mien Bac,Ha Noi,Active,,2026-07-17 17:51:00,4.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,29.3,1.3
292,293,F,Mien Trung,Nha Trang,Active,,2026-07-21 00:40:00,,,,,1.0,1.0,2.891e+06,1.0,0.0,2.891e+06,,,,,,,1.0,True,Free,Active,22.5,1.1
293,294,M,Mien Bac,Nam Dinh,Active,,2026-07-28 12:05:00,,,,,2.0,2.0,406000.0,1.0,0.0,406000.0,,,,,,,1.0,True,Free,Active,27.5,0.0
294,295,F,Mien Nam,Ho Chi Minh,Active,,2026-07-07 04:50:00,6.0,3.0,1.0,0.0,,,,2.0,1.0,99000.0,1.0,10.3,5.0,0.0,,,1.0,True,Free,Active,49.6,0.2
295,296,M,Mien Trung,Quy Nhon,Active,,2026-07-29 19:50:00,4.0,3.0,2.0,0.0,4.0,2.0,3.2635e+06,6.0,0.0,3.5408332e+06,,,,,,,1.0,True,Free,Active,34.2,0.9
296,297,F,Mien Nam,Bien Hoa,Active,,2026-07-28 09:29:00,6.0,1.0,1.0,0.0,1.0,0.0,1.086e+06,2.0,1.0,99000.0,1.0,0.8,,1.0,,,1.0,True,Plus,Active,61.2,0.7
297,298,F,Mien Trung,Da Nang,Active,,2026-04-14 21:03:00,2.0,0.0,0.0,0.0,,,,,,,2.0,2.25,2.5,0.0,29.0,926.5172413793103,1.0,False,Free,Expired,56.8,1.2
298,299,F,Mien Bac,Quang Ninh,Active,,2025-12-11 11:01:00,5.0,4.0,2.0,0.0,1.0,1.0,1.152e+06,2.0,1.0,1.152e+06,,,,,10.0,809.9,1.0,True,Free,Active,58.5,0.3
299,300,M,Mien Bac,Hai Phong,Active,,2026-07-21 12:10:00,,,,,2.0,2.0,1.268e+06,2.0,1.0,1.268e+06,,,,,,,1.0,True,Free,Active,21.8,1.8
301,302,F,Mien Bac,Quang Ninh,Active,,2025-06-28 04:50:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,45.8,2.0
302,303,M,Mien Bac,Nam Dinh,Active,,2025-07-19 20:30:00,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,59.9,2.2
303,304,M,Mien Bac,Quang Ninh,Active,,2026-05-10 00:01:00,8.0,6.0,2.0,0.0,9.0,9.0,4.6836665e+06,8.0,3.0,5.563875e+06,,,,,19.0,659.1052631578947,1.0,True,Plus,Active,58.1,0.2
304,305,F,Mien Bac,Ha Noi,Closed,2026-01-31,2026-01-27 02:14:00,1.0,0.0,0.0,0.0,2.0,2.0,2.107e+06,1.0,0.0,2.107e+06,,,,,23.0,732.8260869565217,1.0,False,Free,Cancelled,25.4,1.2
305,306,M,Mien Bac,Nam Dinh,Closed,2025-02-17,2025-02-16 02:18:00,4.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,32.2,1.2
306,307,F,Mien Trung,Da Nang,Active,,2026-07-26 23:55:00,1.0,1.0,0.0,0.0,4.0,4.0,1.074e+06,2.0,0.0,1.074e+06,1.0,7.6,4.0,0.0,,,1.0,True,Free,Active,60.4,1.9
307,308,F,Mien Trung,Quy Nhon,Active,,2026-07-24 01:22:00,2.0,1.0,1.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,39.7,1.5
308,309,M,Mien Nam,Ho Chi Minh,Active,,2026-07-29 16:02:00,2.0,0.0,0.0,0.0,4.0,2.0,1.54425e+06,7.0,0.0,1.0182857e+06,,,,,,,1.0,True,Plus,Active,17.7,2.1
309,310,M,Mien Trung,Nha Trang,Active,,2026-07-16 15:04:00,2.0,1.0,1.0,0.0,4.0,4.0,1.2405e+06,2.0,0.0,1.2405e+06,1.0,10.3,2.0,0.0,,,1.0,True,Free,Active,41.8,2.2
310,311,F,Mien Nam,Bien Hoa,Active,,2026-06-18 09:08:00,3.0,0.0,0.0,0.0,2.0,2.0,166000.0,1.0,0.0,166000.0,,,,,1.0,1303.0,1.0,False,Plus,Expired,30.5,0.3
311,312,F,Mien Bac,Hai Phong,Active,,2026-07-22 20:33:00,2.0,1.0,0.0,0.0,6.0,4.0,544000.0,7.0,0.0,484428.56,,,,,,,2.0,True,Plus,Active,19.2,0.6
312,313,M,Mien Bac,Nam Dinh,Active,,2026-07-28 03:09:00,1.0,1.0,0.0,0.0,4.0,4.0,1.9305e+06,2.0,0.0,1.9305e+06,,,,,,,1.0,True,Free,Active,39.1,1.4
313,314,F,Mien Trung,Da Nang,Active,,2026-06-01 03:00:00,3.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,25.1,0.5
314,315,M,Mien Bac,Hai Phong,Active,,2026-03-18 16:41:00,2.0,0.0,0.0,0.0,,,,,,,,,,,27.0,894.6666666666666,1.0,False,Free,Cancelled,23.6,0.1
315,316,M,Mien Trung,Vinh,Active,,2026-07-28 06:34:00,5.0,2.0,1.0,0.0,4.0,2.0,2.157e+06,2.0,0.0,2.157e+06,,,,,,,1.0,True,Free,Active,53.8,1.4
317,318,F,Mien Trung,Vinh,Active,,2025-01-29 15:54:00,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,20.9,1.9
318,319,M,Mien Nam,Can Tho,Active,,2026-07-07 18:14:00,1.0,1.0,0.0,0.0,18.0,16.0,1.282e+06,11.0,0.0,1.2956364e+06,,,,,,,1.0,True,Plus,Active,57.7,1.3
320,321,F,Mien Trung,Nha Trang,Active,,2026-05-22 16:22:00,3.0,0.0,0.0,0.0,3.0,3.0,2.5143332e+06,3.0,0.0,2.5143332e+06,,,,,13.0,926.7692307692307,1.0,False,Plus,Cancelled,19.3,0.7
321,322,F,Mien Trung,Hue,Active,,2026-04-18 15:44:00,1.0,0.0,0.0,0.0,5.0,5.0,2.2208e+06,3.0,0.0,1.9686666e+06,1.0,12.2,3.0,0.0,36.0,682.0833333333334,1.0,False,Free,Expired,43.2,1.0
322,323,F,Mien Bac,Ha Noi,Active,,2026-07-28 07:17:00,2.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,26.1,2.2
323,324,M,Mien Nam,Long Xuyen,Closed,2024-12-29,2024-12-21 06:07:00,,,,,,,,,,,,,,,,,,,,,45.1,1.9
324,325,F,Mien Bac,Quang Ninh,Active,,2025-04-30 20:45:00,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,26.3,1.2
325,326,M,Mien Nam,Vung Tau,Active,,2026-07-21 07:22:00,5.0,2.0,1.0,0.0,8.0,8.0,1.3755e+06,4.0,0.0,1.3755e+06,,,,,,,1.0,True,Free,Active,57.8,0.9
326,327,F,Mien Nam,Vung Tau,Active,,2026-07-28 05:27:00,4.0,4.0,4.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,32.4,0.3
